match_id,player_id,match_date,venue,match_type,opposition,runs_scored,balls_faced,fours,sixes,not_out,dismissal,overs_bowled,runs_conceded,wickets_taken,maidens,dots,catches,run_outs,stumpings,team_win,player_of_match
4946,33,2022-09-18,Kolkata,T20,Sri Lanka,0,0,0,0,0,,2.6,25,2,0,7,0,0,0,0,0
4947,81,2022-09-18,Kolkata,T20,New Zealand,22,14,5,5,0,run out,0.0,0,0,0,0,1,0,0,0,0
4948,11,2022-09-18,Kolkata,T20,West Indies,110,78,28,18,0,lbw,0.0,0,0,0,0,0,1,0,1,0
4949,39,2022-09-18,Kolkata,T20,New Zealand,126,83,29,23,0,run out,0.0,0,0,0,0,1,0,0,0,0
4950,89,2022-09-18,Kolkata,T20,Sri Lanka,96,74,23,18,0,bowled,0.0,0,0,0,0,0,0,0,1,0
4951,61,2022-05-06,Kolkata,Test,West Indies,0,0,0,0,0,,5.7,29,2,0,10,0,0,0,0,0
4952,27,2022-05-06,Kolkata,Test,Australia,0,0,0,0,0,,6.7,36,2,0,16,2,0,0,0,0
4953,58,2022-05-06,Kolkata,Test,South Africa,89,72,22,13,1,,0.0,0,0,0,0,0,0,1,0,0
4954,68,2022-05-06,Kolkata,Test,India,0,0,0,0,0,,7.0,51,3,0,16,0,0,0,1,0
4955,6,2022-05-06,Kolkata,Test,West Indies,64,38,14,10,0,run out,3.6,35,1,0,9,0,0,0,1,0
4956,42,2022-05-06,Kolkata,Test,Sri Lanka,112,140,27,18,0,run out,0.0,0,0,0,0,2,0,0,0,0
4957,32,2022-05-06,Kolkata,Test,India,95,104,21,14,0,lbw,0.0,0,0,0,0,0,1,0,0,0
4958,36,2022-05-06,Kolkata,Test,New Zealand,187,119,44,30,0,bowled,0.0,0,0,0,0,2,0,0,1,0
4959,19,2022-05-06,Kolkata,Test,South Africa,148,125,35,24,0,lbw,6.6,34,0,0,13,0,0,0,1,0
4960,45,2022-05-06,Kolkata,Test,Sri Lanka,107,127,24,19,0,lbw,0.0,0,0,0,0,1,0,0,0,0
4961,15,2022-05-06,Kolkata,Test,India,141,128,34,23,0,run out,0.0,0,0,0,0,1,0,0,0,0
4962,73,2022-05-06,Kolkata,Test,Afghanistan,0,0,0,0,0,,9.0,43,1,1,27,2,0,0,0,1
4963,13,2022-05-06,Kolkata,Test,Sri Lanka,0,0,0,0,0,,4.5,19,0,1,8,0,0,0,0,0
4964,69,2022-05-06,Kolkata,Test,Bangladesh,160,135,40,27,0,caught,7.0,60,1,0,16,0,0,0,0,0
4965,59,2022-05-06,Kolkata,Test,West Indies,230,134,57,40,0,lbw,0.0,0,0,0,0,0,0,0,0,0
4966,16,2022-05-06,Kolkata,Test,West Indies,0,0,0,0,0,,5.2,40,3,0,16,1,0,0,1,0
4967,55,2022-05-06,Kolkata,Test,New Zealand,175,88,45,27,0,caught,0.0,0,0,0,0,0,0,0,1,0
4968,17,2022-05-06,Kolkata,Test,Sri Lanka,39,39,8,6,0,lbw,8.9,46,1,0,30,0,0,0,1,0
4969,87,2022-05-06,Kolkata,Test,Pakistan,0,0,0,0,0,,6.9,36,1,0,19,0,0,0,1,0
4970,74,2022-05-06,Kolkata,Test,New Zealand,23,24,6,5,0,lbw,0.0,0,0,0,0,1,0,0,1,0
4971,98,2022-05-06,Kolkata,Test,Sri Lanka,79,51,21,13,1,,0.0,0,0,0,0,0,0,0,0,1
4972,40,2022-05-06,Kolkata,Test,Sri Lanka,93,104,22,16,1,,0.0,0,0,0,0,1,1,0,1,0
4973,80,2022-12-21,Mumbai,ODI,Bangladesh,212,126,53,35,0,caught,8.3,52,3,0,22,1,0,0,1,0
4974,66,2022-12-21,Mumbai,ODI,Pakistan,0,0,0,0,0,,7.2,31,2,1,15,1,1,0,0,0
4975,19,2022-12-21,Mumbai,ODI,New Zealand,124,118,30,21,1,,3.2,25,2,0,6,2,0,0,0,0
4976,27,2022-12-21,Mumbai,ODI,England,0,0,0,0,0,,8.3,76,0,0,19,0,1,0,1,0
4977,7,2022-12-21,Mumbai,ODI,Australia,99,116,26,15,0,lbw,9.1,95,1,0,25,1,0,0,1,0
4978,62,2022-12-21,Mumbai,ODI,India,51,32,13,9,1,,0.0,0,0,0,0,1,0,0,0,0
4979,86,2022-12-21,Mumbai,ODI,South Africa,258,140,62,42,0,run out,0.0,0,0,0,0,1,0,0,0,0
4980,6,2022-12-21,Mumbai,ODI,New Zealand,9,5,2,1,0,caught,3.4,26,0,0,11,0,0,0,1,0
4981,3,2022-12-21,Mumbai,ODI,Pakistan,235,135,56,38,0,caught,0.0,0,0,0,0,0,0,0,1,0
4982,68,2022-12-21,Mumbai,ODI,England,0,0,0,0,0,,9.9,44,4,1,18,0,1,0,1,0
4983,9,2022-12-21,Mumbai,ODI,Australia,69,36,18,11,1,,0.0,0,0,0,0,0,0,0,0,0
4984,26,2022-12-21,Mumbai,ODI,New Zealand,139,143,36,23,0,lbw,0.0,0,0,0,0,2,0,1,1,0
4985,28,2022-12-21,Mumbai,ODI,Sri Lanka,135,120,31,23,0,caught,0.0,0,0,0,0,2,0,0,1,0
4986,40,2022-12-21,Mumbai,ODI,West Indies,230,143,57,39,0,lbw,0.0,0,0,0,0,2,0,1,1,0
4987,75,2022-12-21,Mumbai,ODI,India,63,65,15,10,0,run out,6.4,72,0,0,18,1,0,0,1,0
4988,92,2022-12-21,Mumbai,ODI,West Indies,148,99,36,26,0,caught,3.6,20,0,0,10,1,0,0,0,0
4989,98,2022-12-21,Mumbai,ODI,New Zealand,211,109,53,34,0,lbw,0.0,0,0,0,0,0,0,1,0,0
4990,97,2022-12-21,Mumbai,ODI,Afghanistan,0,1,0,2,0,bowled,9.8,58,3,0,31,2,0,0,1,0
4991,95,2022-12-21,Mumbai,ODI,Bangladesh,123,102,32,22,0,caught,0.0,0,0,0,0,3,0,0,1,0
4992,39,2022-12-21,Mumbai,ODI,Australia,8,5,4,0,0,lbw,0.0,0,0,0,0,1,0,1,1,0
4993,30,2022-12-21,Mumbai,ODI,South Africa,148,128,36,26,1,,0.0,0,0,0,0,3,0,0,1,0
4994,23,2022-12-21,Mumbai,ODI,Sri Lanka,143,95,35,25,0,bowled,0.0,0,0,0,0,0,0,0,0,0
4995,12,2021-07-17,Dubai,T20,Afghanistan,0,3,1,2,0,run out,9.6,54,3,0,20,1,0,0,0,0
4996,58,2021-07-17,Dubai,T20,Australia,61,53,17,10,1,,0.0,0,0,0,0,1,0,0,1,1
4997,47,2021-07-17,Dubai,T20,Australia,141,114,37,23,0,run out,0.0,0,0,0,0,3,0,1,0,0
4998,54,2021-07-17,Dubai,T20,India,0,0,0,0,0,,5.5,24,1,1,18,0,0,0,1,0
4999,4,2021-07-17,Dubai,T20,Bangladesh,0,0,0,0,0,,7.9,73,4,0,19,1,0,0,0,0
5000,64,2021-07-17,Dubai,T20,South Africa,107,97,26,18,0,lbw,0.0,0,0,0,0,1,0,0,1,0
5001,30,2021-07-17,Dubai,T20,West Indies,188,107,49,32,0,lbw,0.0,0,0,0,0,0,0,0,0,0
5002,1,2021-07-17,Dubai,T20,Sri Lanka,0,2,1,1,0,caught,0.0,0,0,0,0,0,0,0,0,0
5003,24,2021-07-17,Dubai,T20,Pakistan,0,0,0,0,0,,6.2,69,3,0,16,0,0,0,0,0
5004,14,2021-07-17,Dubai,T20,New Zealand,82,49,21,14,0,run out,8.7,61,0,0,19,0,0,0,1,1
5005,90,2021-07-17,Dubai,T20,Bangladesh,61,64,13,9,0,bowled,0.0,0,0,0,0,0,0,0,0,0
5006,57,2021-07-17,Dubai,T20,Sri Lanka,90,66,22,16,0,run out,0.0,0,0,0,0,0,0,0,1,0
5007,28,2021-07-17,Dubai,T20,India,64,59,14,9,1,,0.0,0,0,0,0,0,0,0,0,0
5008,59,2021-07-17,Dubai,T20,Sri Lanka,53,36,11,6,0,run out,0.0,0,0,0,0,1,0,0,0,0
5009,88,2021-07-17,Dubai,T20,New Zealand,0,2,1,1,0,run out,0.0,0,0,0,0,1,0,0,1,0
5010,31,2021-07-17,Dubai,T20,England,0,3,1,0,0,lbw,0.0,0,0,0,0,1,0,0,0,0
5011,77,2021-07-17,Dubai,T20,Bangladesh,0,0,0,0,0,,8.7,42,2,1,20,0,0,0,1,0
5012,62,2021-07-17,Dubai,T20,Bangladesh,138,130,35,22,0,bowled,0.0,0,0,0,0,1,0,0,1,0
5013,82,2021-07-17,Dubai,T20,Sri Lanka,197,136,49,31,0,run out,0.0,0,0,0,0,0,0,0,0,0
5014,6,2021-07-17,Dubai,T20,England,0,2,0,0,0,run out,7.9,34,1,1,19,0,0,0,0,0
5015,11,2021-07-17,Dubai,T20,India,34,26,10,5,0,run out,0.0,0,0,0,0,0,0,0,1,0
5016,93,2021-07-17,Dubai,T20,West Indies,0,0,0,0,0,,2.2,15,1,0,4,0,0,0,1,0
5017,20,2022-01-07,Dubai,ODI,Sri Lanka,0,4,0,2,0,bowled,0.0,0,0,0,0,1,0,0,0,1
5018,86,2022-01-07,Dubai,ODI,Australia,147,112,38,25,1,,0.0,0,0,0,0,0,0,0,1,0
5019,29,2022-01-07,Dubai,ODI,England,112,100,29,18,0,bowled,0.0,0,0,0,0,3,0,0,0,0
5020,77,2022-01-07,Dubai,ODI,New Zealand,0,0,0,0,0,,6.0,67,0,0,15,0,0,0,1,0
5021,96,2022-01-07,Dubai,ODI,Pakistan,147,98,34,25,0,caught,0.0,0,0,0,0,0,0,0,1,0
5022,84,2022-01-07,Dubai,ODI,Sri Lanka,0,0,0,0,0,,6.6,61,2,0,17,1,0,0,0,0
5023,60,2022-01-07,Dubai,ODI,Afghanistan,65,35,14,9,0,bowled,7.4,60,2,0,18,0,0,0,0,0
5024,51,2022-01-07,Dubai,ODI,Bangladesh,14,14,2,4,0,run out,0.0,0,0,0,0,1,0,0,0,0
5025,53,2022-01-07,Dubai,ODI,Pakistan,0,0,0,0,0,,7.7,43,4,0,24,0,1,0,1,0
5026,14,2022-01-07,Dubai,ODI,Bangladesh,73,56,20,12,1,,7.9,93,2,0,15,0,0,0,1,1
5027,88,2022-01-07,Dubai,ODI,India,144,120,36,22,0,bowled,0.0,0,0,0,0,0,0,0,0,0
5028,7,2022-01-07,Dubai,ODI,Pakistan,52,66,13,10,0,bowled,9.1,100,2,0,18,0,0,0,1,0
5029,41,2022-01-07,Dubai,ODI,England,101,100,27,15,0,run out,0.0,0,0,0,0,1,0,0,1,0
5030,33,2022-01-07,Dubai,ODI,Pakistan,0,0,0,0,0,,6.7,68,2,0,14,0,0,0,1,0
5031,16,2022-01-07,Dubai,ODI,South Africa,0,0,0,0,0,,4.7,52,2,0,12,0,0,0,1,0
5032,59,2022-01-07,Dubai,ODI,Sri Lanka,204,131,49,34,1,,0.0,0,0,0,0,2,0,0,0,0
5033,11,2022-01-07,Dubai,ODI,India,73,64,17,11,1,,0.0,0,0,0,0,0,0,0,1,0
5034,42,2022-01-07,Dubai,ODI,Sri Lanka,201,148,52,33,0,run out,0.0,0,0,0,0,1,0,1,1,0
5035,5,2022-01-07,Dubai,ODI,Bangladesh,0,0,0,0,0,,8.4,68,1,0,18,0,0,0,0,0
5036,4,2022-01-07,Dubai,ODI,South Africa,0,0,0,0,0,,8.7,83,2,0,20,0,0,0,1,0
5037,64,2022-01-07,Dubai,ODI,West Indies,200,125,49,34,1,,0.0,0,0,0,0,1,1,0,1,1
5038,56,2022-01-07,Dubai,ODI,South Africa,30,23,5,7,0,caught,0.0,0,0,0,0,1,0,0,0,0
5039,56,2020-02-25,Mumbai,ODI,South Africa,53,45,14,10,0,bowled,0.0,0,0,0,0,1,0,0,0,0
5040,8,2020-02-25,Mumbai,ODI,Sri Lanka,0,4,0,1,1,,2.1,13,1,0,5,1,0,0,0,1
5041,29,2020-02-25,Mumbai,ODI,India,145,143,36,23,0,bowled,0.0,0,0,0,0,4,0,0,1,0
5042,90,2020-02-25,Mumbai,ODI,Bangladesh,119,91,27,19,0,lbw,0.0,0,0,0,0,0,0,0,1,0
5043,41,2020-02-25,Mumbai,ODI,India,135,79,33,23,0,run out,0.0,0,0,0,0,0,0,0,0,0
5044,84,2020-02-25,Mumbai,ODI,India,0,0,0,0,0,,8.1,74,1,0,15,0,0,0,1,0
5045,92,2020-02-25,Mumbai,ODI,South Africa,74,51,20,14,0,bowled,3.6,36,1,0,8,0,0,0,1,0
5046,54,2020-02-25,Mumbai,ODI,Sri Lanka,0,0,0,0,0,,5.7,47,3,0,16,0,0,0,1,0
5047,1,2020-02-25,Mumbai,ODI,Afghanistan,135,70,31,24,0,lbw,0.0,0,0,0,0,0,1,0,1,0
5048,91,2020-02-25,Mumbai,ODI,New Zealand,0,0,0,0,0,,6.7,37,2,0,21,0,0,0,1,0
5049,69,2020-02-25,Mumbai,ODI,India,0,1,0,1,0,bowled,7.7,59,2,0,23,0,0,0,1,1
5050,78,2020-02-25,Mumbai,ODI,Afghanistan,265,134,68,46,1,,0.0,0,0,0,0,1,0,0,1,0
5051,81,2020-02-25,Mumbai,ODI,Bangladesh,114,132,26,20,0,caught,0.0,0,0,0,0,0,0,0,1,0
5052,64,2020-02-25,Mumbai,ODI,Afghanistan,231,142,55,40,0,caught,0.0,0,0,0,0,1,0,0,0,0
5053,5,2020-02-25,Mumbai,ODI,South Africa,0,0,0,0,0,,9.0,46,1,0,17,0,0,0,0,0
5054,50,2020-02-25,Mumbai,ODI,Australia,123,100,31,22,1,,10.0,102,3,0,31,0,0,0,1,1
5055,36,2020-02-25,Mumbai,ODI,Australia,157,137,40,28,0,caught,0.0,0,0,0,0,1,0,0,0,0
5056,73,2020-02-25,Mumbai,ODI,Australia,0,0,0,0,0,,2.8,31,2,0,7,1,0,0,1,0
5057,32,2020-02-25,Mumbai,ODI,South Africa,52,65,14,9,0,lbw,0.0,0,0,0,0,0,0,0,1,0
5058,61,2020-02-25,Mumbai,ODI,Pakistan,0,0,0,0,0,,2.8,30,1,0,5,0,1,0,1,0
5059,48,2020-02-25,Mumbai,ODI,Bangladesh,219,127,53,36,0,lbw,0.0,0,0,0,0,2,0,0,1,1
5060,94,2020-02-25,Mumbai,ODI,Australia,12,14,5,1,0,run out,0.0,0,0,0,0,0,0,0,0,0
5061,71,2022-12-29,London,Test,Afghanistan,0,0,0,0,0,,5.9,40,1,0,18,0,0,0,0,0
5062,75,2022-12-29,London,Test,Bangladesh,75,41,17,12,0,lbw,5.7,47,1,0,12,0,1,0,0,0
5063,62,2022-12-29,London,Test,West Indies,106,67,24,16,0,lbw,0.0,0,0,0,0,1,0,0,0,0
5064,53,2022-12-29,London,Test,Bangladesh,0,0,0,0,0,,4.5,49,1,0,10,0,1,0,1,0
5065,30,2022-12-29,London,Test,Bangladesh,44,28,13,6,0,bowled,0.0,0,0,0,0,1,0,0,0,0
5066,31,2022-12-29,London,Test,Sri Lanka,0,5,0,0,0,caught,0.0,0,0,0,0,1,0,0,0,1
5067,87,2022-12-29,London,Test,Bangladesh,0,0,0,0,0,,5.6,59,1,0,18,1,1,0,0,0
5068,6,2022-12-29,London,Test,West Indies,254,138,65,40,1,,5.0,28,3,0,15,1,0,0,1,0
5069,17,2022-12-29,London,Test,England,105,99,24,19,0,run out,6.1,52,6,0,15,1,0,0,1,0
5070,26,2022-12-29,London,Test,Bangladesh,88,68,23,12,0,run out,0.0,0,0,0,0,0,1,0,0,0
5071,2,2022-12-29,London,Test,England,0,0,0,0,0,,4.3,37,3,0,12,0,0,0,0,0
5072,36,2022-12-29,London,Test,Pakistan,116,72,27,17,0,caught,0.0,0,0,0,0,0,0,0,0,0
5073,20,2022-12-29,London,Test,New Zealand,136,109,34,24,0,bowled,0.0,0,0,0,0,0,0,0,0,0
5074,27,2022-12-29,London,Test,Afghanistan,0,0,0,0,0,,5.8,31,3,0,18,1,0,0,0,0
5075,95,2022-12-29,London,Test,Bangladesh,220,140,57,38,1,,0.0,0,0,0,0,1,1,0,0,1
5076,29,2022-12-29,London,Test,New Zealand,73,43,16,13,0,lbw,0.0,0,0,0,0,1,0,0,0,1
5077,67,2022-12-29,London,Test,Sri Lanka,25,13,5,4,1,,8.2,74,4,0,20,2,0,0,0,0
5078,68,2022-12-29,London,Test,England,0,0,0,0,0,,8.1,68,1,0,22,0,0,0,0,0
5079,81,2022-12-29,London,Test,Pakistan,0,1,1,0,0,bowled,0.0,0,0,0,0,1,0,0,0,0
5080,86,2022-12-29,London,Test,Bangladesh,204,133,53,32,0,lbw,0.0,0,0,0,0,1,0,0,1,0
5081,14,2022-12-29,London,Test,South Africa,0,2,0,0,0,caught,6.1,51,1,0,11,0,0,0,0,0
5082,73,2022-12-29,London,Test,Bangladesh,0,0,0,0,0,,2.2,20,1,0,4,0,0,0,1,0
5083,37,2022-12-16,London,T20,England,8,5,1,1,0,caught,0.0,0,0,0,0,0,0,0,1,0
5084,11,2022-12-16,London,T20,England,83,85,21,11,1,,0.0,0,0,0,0,1,0,0,0,0
5085,43,2022-12-16,London,T20,India,0,3,0,2,0,run out,0.0,0,0,0,0,0,0,0,0,0
5086,41,2022-12-16,London,T20,Bangladesh,59,67,12,7,0,run out,0.0,0,0,0,0,0,0,1,0,0
5087,63,2022-12-16,London,T20,Pakistan,148,128,38,25,0,caught,0.0,0,0,0,0,1,0,0,0,0
5088,70,2022-12-16,London,T20,England,176,112,42,28,0,caught,0.0,0,0,0,0,0,0,0,1,0
5089,82,2022-12-16,London,T20,New Zealand,52,59,14,6,0,bowled,0.0,0,0,0,0,0,0,0,1,0
5090,13,2022-12-16,London,T20,South Africa,0,0,0,0,0,,3.7,26,1,0,13,0,0,0,0,0
5091,31,2022-12-16,London,T20,Afghanistan,6,5,2,0,0,caught,0.0,0,0,0,0,1,0,0,0,0
5092,81,2022-12-16,London,T20,West Indies,101,95,24,16,0,lbw,0.0,0,0,0,0,0,0,0,1,0
5093,57,2022-12-16,London,T20,South Africa,106,103,28,15,0,lbw,0.0,0,0,0,0,0,0,0,1,0
5094,26,2022-12-16,London,T20,West Indies,57,54,13,9,0,caught,0.0,0,0,0,0,0,0,0,0,1
5095,10,2022-12-16,London,T20,India,0,1,0,2,1,,8.5,79,2,0,28,0,0,0,0,0
5096,100,2022-12-16,London,T20,Afghanistan,7,8,0,2,0,bowled,0.0,0,0,0,0,1,0,0,0,1
5097,22,2022-12-16,London,T20,South Africa,177,125,42,31,0,lbw,5.1,53,3,0,16,1,0,0,0,0
5098,16,2022-12-16,London,T20,New Zealand,0,0,0,0,0,,6.4,58,2,0,12,0,1,0,1,0
5099,62,2022-12-16,London,T20,England,62,45,16,8,0,run out,0.0,0,0,0,0,0,0,0,0,0
5100,44,2022-12-16,London,T20,England,0,0,0,0,0,,9.4,70,2,0,19,0,0,0,1,0
5101,50,2022-12-16,London,T20,South Africa,117,76,28,19,0,run out,6.6,54,4,0,14,0,0,0,0,0
5102,18,2022-12-16,London,T20,West Indies,0,0,0,0,0,,2.1,8,2,0,7,1,0,0,1,0
5103,35,2022-12-16,London,T20,Australia,144,140,34,23,0,bowled,0.0,0,0,0,0,0,0,0,0,0
5104,84,2022-12-16,London,T20,New Zealand,0,0,0,0,0,,3.5,36,2,0,11,0,0,0,0,0
5105,46,2020-01-02,Cape Town,T20,Bangladesh,156,123,39,25,0,lbw,4.3,23,2,0,9,1,1,0,0,1
5106,5,2020-01-02,Cape Town,T20,Bangladesh,0,0,0,0,0,,6.5,58,2,0,19,0,0,0,0,0
5107,3,2020-01-02,Cape Town,T20,Australia,11,7,4,2,0,run out,0.0,0,0,0,0,0,0,0,0,0
5108,53,2020-01-02,Cape Town,T20,Bangladesh,0,0,0,0,0,,2.6,13,3,0,6,1,0,0,0,0
5109,35,2020-01-02,Cape Town,T20,New Zealand,222,117,56,35,1,,0.0,0,0,0,0,2,0,0,0,0
5110,23,2020-01-02,Cape Town,T20,New Zealand,66,37,15,11,0,caught,0.0,0,0,0,0,0,0,0,0,0
5111,19,2020-01-02,Cape Town,T20,Sri Lanka,38,20,11,4,0,lbw,6.4,62,5,0,19,0,0,0,1,0
5112,59,2020-01-02,Cape Town,T20,Sri Lanka,218,120,55,35,0,bowled,0.0,0,0,0,0,0,0,0,0,0
5113,54,2020-01-02,Cape Town,T20,New Zealand,0,0,0,0,0,,3.6,35,2,0,7,0,0,0,0,0
5114,33,2020-01-02,Cape Town,T20,Bangladesh,0,0,0,0,0,,8.5,51,3,0,17,0,0,0,1,0
5115,32,2020-01-02,Cape Town,T20,Australia,142,145,33,25,1,,0.0,0,0,0,0,0,0,0,0,0
5116,40,2020-01-02,Cape Town,T20,South Africa,0,5,0,0,0,lbw,0.0,0,0,0,0,0,0,1,0,0
5117,74,2020-01-02,Cape Town,T20,Pakistan,0,3,0,0,1,,0.0,0,0,0,0,1,0,0,1,0
5118,83,2020-01-02,Cape Town,T20,Pakistan,65,70,17,10,0,caught,0.0,0,0,0,0,0,0,0,0,1
5119,89,2020-01-02,Cape Town,T20,Pakistan,63,37,16,10,1,,0.0,0,0,0,0,0,0,0,0,0
5120,97,2020-01-02,Cape Town,T20,New Zealand,27,15,5,6,1,,6.3,39,1,0,14,1,0,0,0,0
5121,44,2020-01-02,Cape Town,T20,India,0,0,0,0,0,,8.2,43,1,0,24,0,0,0,0,0
5122,18,2020-01-02,Cape Town,T20,South Africa,0,0,0,0,0,,3.2,21,2,0,8,0,0,0,1,0
5123,56,2020-01-02,Cape Town,T20,New Zealand,0,2,2,0,0,lbw,0.0,0,0,0,0,0,0,0,0,0
5124,100,2020-01-02,Cape Town,T20,Bangladesh,103,123,24,16,0,caught,0.0,0,0,0,0,1,0,0,0,0
5125,8,2020-01-02,Cape Town,T20,Bangladesh,150,149,39,26,0,caught,6.8,54,2,0,21,1,0,0,0,0
5126,41,2020-01-02,Cape Town,T20,Sri Lanka,0,3,0,0,0,run out,0.0,0,0,0,0,0,0,0,1,0
5127,48,2020-04-16,London,T20,India,95,118,21,13,1,,0.0,0,0,0,0,0,0,0,1,0
5128,4,2020-04-16,London,T20,South Africa,0,0,0,0,0,,5.9,63,2,0,11,0,0,0,0,0
5129,57,2020-04-16,London,T20,West Indies,184,117,45,32,0,lbw,0.0,0,0,0,0,1,0,0,1,0
5130,99,2020-04-16,London,T20,Australia,91,75,20,15,0,bowled,0.0,0,0,0,0,0,0,0,1,0
5131,80,2020-04-16,London,T20,Afghanistan,104,67,26,19,0,caught,3.6,21,6,0,7,0,0,0,0,0
5132,100,2020-04-16,London,T20,Pakistan,69,59,17,11,0,bowled,0.0,0,0,0,0,1,0,0,0,0
5133,83,2020-04-16,London,T20,Sri Lanka,11,7,4,0,1,,0.0,0,0,0,0,1,0,0,1,0
5134,93,2020-04-16,London,T20,South Africa,0,0,0,0,0,,7.5,70,2,0,15,0,0,0,1,0
5135,3,2020-04-16,London,T20,New Zealand,142,79,34,24,0,run out,0.0,0,0,0,0,0,0,0,1,0
5136,82,2020-04-16,London,T20,Sri Lanka,137,149,32,20,0,bowled,0.0,0,0,0,0,0,0,0,1,0
5137,52,2020-04-16,London,T20,England,121,111,29,21,1,,7.7,66,2,0,17,1,0,0,0,0
5138,17,2020-04-16,London,T20,Sri Lanka,48,25,14,6,0,lbw,2.7,27,2,0,7,1,0,0,0,0
5139,50,2020-04-16,London,T20,India,0,1,0,1,0,caught,4.2,29,1,0,9,0,0,0,1,0
5140,86,2020-04-16,London,T20,Sri Lanka,195,143,46,34,1,,0.0,0,0,0,0,0,0,0,1,0
5141,28,2020-04-16,London,T20,England,12,11,4,3,0,caught,0.0,0,0,0,0,1,0,0,1,0
5142,24,2020-04-16,London,T20,West Indies,0,0,0,0,0,,9.3,49,2,0,32,1,0,0,0,0
5143,98,2020-04-16,London,T20,New Zealand,117,67,28,18,0,run out,0.0,0,0,0,0,0,0,1,0,0
5144,90,2020-04-16,London,T20,Australia,79,46,19,13,0,bowled,0.0,0,0,0,0,0,0,0,1,0
5145,23,2020-04-16,London,T20,New Zealand,96,60,24,16,0,lbw,0.0,0,0,0,0,1,0,0,0,0
5146,33,2020-04-16,London,T20,West Indies,0,0,0,0,0,,4.0,36,0,0,9,0,0,0,0,0
5147,26,2020-04-16,London,T20,Sri Lanka,47,35,13,9,0,lbw,0.0,0,0,0,0,0,1,0,0,0
5148,89,2020-04-16,London,T20,India,88,47,22,14,0,run out,0.0,0,0,0,0,0,0,0,0,0
5149,42,2023-08-18,London,T20,Sri Lanka,224,121,54,35,0,run out,0.0,0,0,0,0,1,0,1,1,0
5150,87,2023-08-18,London,T20,Pakistan,0,0,0,0,0,,3.8,31,1,0,9,0,0,0,0,0
5151,15,2023-08-18,London,T20,Pakistan,0,3,0,2,0,bowled,0.0,0,0,0,0,0,0,1,1,0
5152,70,2023-08-18,London,T20,West Indies,32,34,6,7,0,run out,0.0,0,0,0,0,1,0,0,0,0
5153,20,2023-08-18,London,T20,New Zealand,146,131,36,25,1,,0.0,0,0,0,0,0,0,0,0,0
5154,45,2023-08-18,London,T20,England,0,1,0,0,0,run out,0.0,0,0,0,0,0,0,0,0,0
5155,12,2023-08-18,London,T20,Sri Lanka,57,36,16,10,0,run out,4.0,34,4,0,7,1,0,0,1,0
5156,83,2023-08-18,London,T20,Sri Lanka,35,37,7,5,0,run out,0.0,0,0,0,0,2,0,0,1,0
5157,16,2023-08-18,London,T20,South Africa,0,0,0,0,0,,2.4,11,2,0,5,0,0,0,0,1
5158,4,2023-08-18,London,T20,Afghanistan,0,0,0,0,0,,3.0,23,2,0,7,1,0,0,0,0
5159,25,2023-08-18,London,T20,Afghanistan,0,4,0,0,0,bowled,0.0,0,0,0,0,0,0,0,1,0
5160,94,2023-08-18,London,T20,West Indies,209,121,52,33,0,bowled,0.0,0,0,0,0,0,0,0,0,0
5161,84,2023-08-18,London,T20,Sri Lanka,0,0,0,0,0,,7.7,65,4,0,21,1,0,0,0,0
5162,69,2023-08-18,London,T20,Sri Lanka,0,5,1,2,1,,9.6,41,1,1,32,0,0,0,1,0
5163,56,2023-08-18,London,T20,West Indies,101,106,27,15,0,lbw,0.0,0,0,0,0,1,0,0,1,0
5164,58,2023-08-18,London,T20,Bangladesh,12,14,4,0,0,run out,0.0,0,0,0,0,0,0,0,1,0
5165,17,2023-08-18,London,T20,Bangladesh,144,127,38,22,0,lbw,3.1,15,2,0,6,0,0,0,1,0
5166,3,2023-08-18,London,T20,West Indies,33,19,6,3,0,run out,0.0,0,0,0,0,0,0,0,0,0
5167,62,2023-08-18,London,T20,India,71,40,17,13,0,caught,0.0,0,0,0,0,0,0,0,1,0
5168,46,2023-08-18,London,T20,India,165,121,41,28,0,lbw,9.9,95,3,0,26,1,0,0,1,0
5169,75,2023-08-18,London,T20,Australia,145,82,38,22,0,caught,4.6,52,0,0,14,0,0,0,0,0
5170,14,2023-08-18,London,T20,England,0,3,0,0,0,bowled,2.2,17,3,0,5,0,0,0,0,0
5171,78,2021-08-24,Melbourne,ODI,Australia,86,66,23,14,0,bowled,0.0,0,0,0,0,0,0,0,1,0
5172,83,2021-08-24,Melbourne,ODI,New Zealand,118,64,31,21,0,bowled,0.0,0,0,0,0,2,1,0,0,0
5173,16,2021-08-24,Melbourne,ODI,India,0,0,0,0,0,,2.4,13,2,0,7,0,0,0,1,0
5174,99,2021-08-24,Melbourne,ODI,England,213,134,51,37,0,lbw,0.0,0,0,0,0,1,1,0,0,0
5175,31,2021-08-24,Melbourne,ODI,England,109,64,25,18,1,,0.0,0,0,0,0,1,0,0,0,0
5176,58,2021-08-24,Melbourne,ODI,West Indies,100,53,27,14,0,bowled,0.0,0,0,0,0,0,0,0,1,0
5177,11,2021-08-24,Melbourne,ODI,West Indies,83,100,19,12,0,lbw,0.0,0,0,0,0,0,0,0,1,0
5178,54,2021-08-24,Melbourne,ODI,Sri Lanka,0,0,0,0,0,,2.5,22,2,0,6,0,0,0,1,0
